"","lon","lat"
"244",145.32802,-37.93089
"245",143.58865,-38.45771
"247",145.29947,-37.63848
"248",147.14116,-36.98542
"249",144.27336,-37.31104
"250",145.58812,-37.89554
"251",145.2312,-37.45813
"252",146.395,-37.1318
"253",146.33298,-39.02592
"254",146.76195,-37.15384
"255",146.81156,-37.13139
"256",144.13933,-38.42155
"257",144.1187,-38.42195
"258",146.02932,-37.72786
"259",148.70897,-37.54913
"260",148.94004,-37.33647
"261",148.70792,-37.304
"262",149.08851,-37.31772
"263",149.03435,-37.23395
"264",146.3547,-37.89323
"265",146.26571,-37.92155
"266",146.3407,-37.80573
"267",145.72864,-37.92508
"268",145.73587,-37.90173
"269",146.13803,-38.71556
"270",144.12467,-38.38695
"272",144.53817,-37.49348
"273",146.74964,-38.47695
"274",141.53353,-37.95157
"275",148.48719,-37.38269
"277",149.59685,-37.36713
"278",145.86399,-37.55694
"279",142.41667,-37.22953
"280",146.69699,-37.90542
"281",144.11342,-37.30454
"284",141.52659,-38.15785
"285",141.17785,-38.0402
"286",141.46047,-38.11598
"287",145.84241,-37.54103
"288",143.24799,-37.23187
"289",146.13927,-37.4737
"290",146.12324,-37.55414
"291",148.71064,-37.73516
"292",144.0955,-37.2768
"293",144.0713,-37.2468
"294",148.06576,-37.8647
"295",147.24687,-38.2333
"296",147.24894,-38.2235
"297",145.3028,-37.6532
"298",149.15848,-37.68895
"299",148.25139,-37.54
"300",148.71196,-37.7399
"301",144.065,-38.4202
"302",144.2668,-37.3889
"303",143.943,-38.4771
"304",143.9479,-38.4754
"305",143.9798,-38.5028
"306",143.9853,-38.5049
"307",144.0111,-38.4873
"308",147.21954,-38.2562
"309",145.30083,-37.9578
"310",145.28737,-37.9342
"311",146.10818,-37.7858
"312",146.24588,-37.7455
"313",146.04003,-37.8136
"314",147.02832,-38.3473
"315",147.03702,-38.3509
"316",147.28769,-37.9053
"317",147.28721,-37.9334
"318",144.35936,-37.22067
"319",144.2051,-37.4522
"320",146.18816,-37.48115
"321",149.37006,-37.53347
"322",149.3107,-37.34861
"323",145.88088,-37.62565
"324",148.05655,-37.72559
"325",148.71141,-37.74002
"326",148.43614,-37.55092
"327",149.13869,-37.67988
"329",148.89208,-37.39203
"330",145.883117,-37.867574
"331",146.082742,-37.6472
"332",144.2493,-37.3314
"333",145.27822,-37.697682
"334",144.26,-37.3335
"335",141.456135,-37.907057
"336",141.457633,-37.93035
"337",141.673575,-37.996746
"338",141.71319,-38.195447
"339",141.500839,-38.15452
"340",144.2481,-37.379
"341",144.2669,-37.389
"342",145.790388,-37.447927
"343",146.136459,-37.692302
"344",149.053165,-37.692647
"345",149.273639,-37.568889
"346",148.74649,-37.52118
"347",149.216494,-37.457842
"348",148.798901,-37.424887
"349",149.059543,-37.393433
"350",148.576159,-37.302824
"351",149.011846,-37.244179
"352",148.884958,-37.1964
"353",148.991013,-37.158416
"354",147.513302,-37.924289
"355",144.677587,-37.362343
"356",144.3033,-37.3401
"357",144.3354,-37.4645
"358",146.230675,-37.899758
"359",146.232345,-37.85064
"360",145.379556,-37.773546
"361",145.391526,-37.793974
"362",145.401897,-37.808028
"363",146.9173,-38.23115
"364",144.17594,-38.36388
"366",144.62556,-37.41236
"367",147.22296,-36.12706
"368",147.29531,-37.90184
"369",144.18583,-37.50993
"370",147.25938,-36.05035
"371",146.63083,-37.02279
"372",147.68135,-37.94891
"373",147.00071,-38.30237
"374",145.75163,-36.75179
"375",146.84378,-38.41763
"376",142.31592,-37.33435
"377",145.71377,-37.92943
"378",143.23712,-37.22588
"379",143.24385,-37.22485
"380",144.07209,-37.26478
"381",144.10228,-37.30066
"382",147.31311,-36.71736
"383",147.00295,-36.96748
"384",146.42569,-37.24192
"385",146.49384,-37.33508
"386",147.18486,-37.39461
"387",146.00582,-37.36263
"388",146.22105,-37.40661
"389",145.55277,-37.55083
"390",147.90731,-36.68457
"391",147.81732,-36.74742
"392",148.38425,-37.49661
"393",148.81053,-37.30158
"394",149.04391,-37.33743
"395",149.09501,-37.3077
"396",148.99957,-37.19759
"397",148.98692,-37.27351
"398",147.81782,-36.79429
"399",148.99644,-37.29228
"400",146.31461,-37.92365
"401",146.5035,-38.42659
"402",147.37542,-37.54829
"403",147.03472,-37.65704
"404",147.21647,-37.38644
"405",149.49421,-37.60814
"406",148.26544,-37.76202
"407",143.52787,-38.62032
"408",144.07272,-37.24857
"409",142.37806,-37.27595
"410",142.37692,-37.27506
"411",147.39931,-37.67696
"412",144.10098,-37.30514
"413",144.06223,-37.68092
"414",146.32971,-38.48676
"415",146.43881,-37.14464
"416",141.63117,-38.01218
"417",141.68225,-38.19882
"418",141.21306,-38.04837
"419",144.1014,-37.3074
"420",146.18055,-37.53792
"422",148.77526,-37.74136
"423",144.0721,-37.2493
"424",147.33304,-38.2302
"425",147.31363,-38.24
"426",146.34487,-38.0739
"427",144.24489,-37.3773
"430",147.2503,-38.2361
"431",148.6175,-37.4858
"433",143.9613,-38.4332
"434",143.9471,-38.4777
"435",143.9518,-38.4777
"436",144.0164,-38.4505
"437",144.1325,-38.4301
"438",144.1288,-38.4249
"439",144.23924,-37.4744
"440",145.24093,-37.8897
"441",145.61923,-37.9914
"442",145.35099,-37.9387
"443",145.80314,-37.8415
"444",145.51272,-37.549
"445",146.3162,-37.6355
"446",146.35143,-37.6988
"447",146.3086,-37.6449
"448",143.94158,-38.5556
"449",144.29341,-37.5102
"450",147.29474,-37.9296
"451",147.28643,-37.9344
"452",145.9645,-37.36666
"453",146.08583,-37.7328
"454",149.40606,-37.38834
"455",149.62458,-37.40712
"456",148.76859,-37.06506
"457",149.31117,-37.34758
"458",148.949,-37.67983
"459",148.56507,-37.27496
"460",148.64126,-37.32977
"461",145.87939,-37.79833
"462",146.192325,-37.734708
"463",145.929762,-37.461827
"464",141.475228,-37.909587
"465",141.596992,-37.985263
"466",141.63118,-38.012168
"467",144.3679,-37.4539
"468",144.2606,-37.4329
"469",146.5154,-38.035846
"470",145.721864,-37.793652
"471",145.811087,-37.797245
