"","lon","lat"
"241",120.828112,-30.465441
"242",151.122247,-33.746916
"243",142.240774,-33.340689
"244",140.08555,-33.73583
"245",140.212664,-33.705643
"246",142.276289,-33.383521
"247",144.60149,-28.1176
"248",128.303056,-25.043333
"249",133.979833,-23.861916
"250",142.22684,-33.338636
"251",117.749,-28.5894
"252",145.69162,-28.062082
"253",141.335567,-34.365155
"254",117.767108,-28.562059
"255",141.407263,-34.399706
"256",144.19475,-26.64159
"257",145.714669,-30.519871
"258",145.59523,-30.55733
"259",141.030089,-34.27489
"260",133.94041,-23.81176
"261",140.71055,-33.96277
"262",134.076255,-24.010739
"263",133.991332,-23.869722
"264",140.149155,-33.749625
"265",133.813813,-23.873622
"266",145.688978,-30.57651
"267",142.30131,-34.68529
"268",133.87796,-23.7909
"269",145.535889,-27.959445
"270",141.417155,-34.403355
"271",134.35541,-24.22176
"272",142.231228,-33.351841
"273",142.11551,-33.432908
"274",142.177932,-33.405084
"275",142.202447,-33.388506
"276",145.970385,-32.89945
"277",142.202465,-33.388552
"278",142.190842,-33.389764
"279",142.168707,-33.404498
"280",142.177773,-33.405459
"281",142.190646,-33.389562
"282",139.16656,-30.51325
"283",138.609,-31.44272
"284",140.153119,-33.759886
"285",140.1397,-33.70444
"286",140.125,-33.74556
"287",140.211141,-33.733622
"288",121.107776,-27.720675
"289",140.130829,-33.760779
"290",117.773373,-29.24372
"291",146.0044,-27.14778
"292",140.175,-33.70333
"293",145.528593,-27.975832
"294",120.9728,-30.53778
"295",141.167626,-33.216218
"296",133.835235,-23.82491
"297",140.130958,-33.759364
"298",140.12631,-33.76426
"299",150.062735,-33.381802
"300",118.02224,-27.98534
"301",133.419807,-24.373532
"302",145.544074,-27.950608
"303",142.186727,-35.383697
"304",142.213882,-33.3856
"305",120.649087,-27.402385
"306",142.157915,-33.408267
"307",145.453576,-33.974329
"308",144.959515,-31.596757
"309",145.53897,-27.97984
"310",140.20973,-33.90571
"311",138.639972,-31.528228
"312",134.56666,-24.28916
"313",133.978593,-23.861343
"314",133.978498,-23.861315
"315",117.837129,-28.423556
"316",133.773288,-23.896919
"317",144.11742,-28.671314
"318",132.978056,-23.751575
"319",139.974547,-34.174303
"320",152.373557,-28.908223
"321",141.989708,-34.915778
"322",141.428812,-34.410564
"323",133.87007,-23.73749
"324",150.551196,-35.088293
"325",150.02708,-33.292401
"326",150.0294,-33.280998
"327",150.027836,-33.289057
"328",150.049661,-33.307472
"329",151.534926,-33.017655
"330",150.01874,-33.286197
"331",150.029911,-33.294299
"332",142.418011,-34.203087
"333",142.335144,-34.256387
"334",145.5178,-37.98833
"335",139.7167,-33.40944
"336",142.379572,-34.223209
"337",142.347295,-34.261503
"338",142.481977,-34.248259
"339",145.25161,-31.8654
"340",142.357538,-34.255187
"341",145.85897,-31.514223
"342",140.1214,-33.745
"343",141.191776,-33.172315
"344",141.176774,-33.147198
"345",143.160701,-33.8133
"346",143.140227,-33.797251
"347",141.067188,-33.11956
"348",141.120415,-33.107595
"349",141.088443,-33.245667
"350",145.2567,-31.84222
"351",143.394375,-31.567347
"352",142.124582,-33.414851
"353",145.5894,-31.60333
"354",151.564192,-32.982443
"355",140.149232,-33.749643
"356",145.59631,-28.04653
"357",145.6882,-30.59603
"358",138.5542,-35.36639
"359",140.04982,-33.81946
"360",143.7128,-31.68806
"361",142.237899,-33.3737
"362",138.7406,-35.41
"363",142.788937,-34.52708
"364",145.3022,-30.85028
"365",133.7753,-23.91333
"366",119.55534,-27.5491
"367",119.57724,-27.53465
"368",119.53724,-27.5716
"369",119.52424,-27.58299
"370",119.50114,-27.65104
"371",141.971383,-35.414796
"372",141.41666,-34.41666
"373",119.58584,-27.5166
"374",119.51894,-27.60743
"375",119.54364,-27.56799
"376",120.65284,-27.40075
"377",145.5519,-27.97306
"378",141.3333,-34.37083
"379",140.9389,-33.76694
"380",146.558889,-30.845278
"381",140.018091,-33.761712
"382",147.476177,-28.02941
"383",145.5375,-27.94861
"384",150.636399,-33.550945
"385",145.5353,-27.97944
"386",140.5633,-33.22361
"387",140.2622,-33.09972
"388",140.0339,-33.77028
"389",140.049749,-33.819519
"390",140.1642,-33.70139
"391",118.202778,-28.908611
"392",145.574032,-28.014074
"393",134.08333,-23.91666
