"","lon","lat"
"522",144.59722,-37.76638
"523",143.55854,-36.30127
"524",141.96945,-36.57888
"525",142.36694,-37.07027
"526",144.99806,-35.85388
"527",144.56438,-37.77932
"528",143.86972,-35.80194
"529",141.80829,-36.4449
"530",141.94444,-36.72111
"531",142.34971,-37.49833
"532",144.76492,-36.99376
"533",142.06277,-36.76916
"534",141.8958,-37.22907
"535",145.18463,-36.63181
"536",143.23883,-36.65266
"537",144.71158,-36.3807
"538",142.04663,-37.56935
"539",146.60071,-36.17679
"540",143.9936,-37.1375
"541",144.23936,-36.11237
"542",142.53635,-37.09795
"543",144.12855,-37.02543
"544",144.96324,-35.95681
"545",144.7102,-36.3807
"546",143.95048,-36.17904
"547",144.005,-37.12777
"548",146.15138,-36.54444
"549",146.51638,-36.19971
"550",142.719237,-36.988699
"551",143.23806,-36.8247
"552",143.774599,-36.459122
"553",141.55063,-36.87525
"554",142.2406,-34.66212
"555",142.35132,-34.76013
"556",143.20192,-37.10037
"557",145.15467,-36.93511
"558",145.36647,-36.47851
"559",145.45996,-36.15253
"560",145.52946,-36.12095
"561",142.37247,-34.38568
"562",146.57058,-36.13281
"563",146.60954,-36.12122
"564",144.00031,-37.17566
"565",141.46626,-34.16794
"566",141.0564,-34.57283
"567",143.72738,-37.25795
"568",144.24348,-36.16855
"569",144.4914,-37.64028
"570",144.84968,-37.39773
"571",144.25341,-37.85574
"572",141.18584,-37.28653
"573",144.43909,-35.92954
"574",144.46745,-36.83683
"575",146.19444,-36.28954
"576",146.67378,-36.171
"577",144.94687,-36.81273
"578",143.61165,-36.64505
"579",143.22682,-36.75832
"580",143.44754,-36.79544
"581",143.70582,-36.61952
"582",143.33411,-36.60215
"583",143.22851,-36.70061
"584",143.77022,-36.82531
"585",143.22799,-36.68259
"586",144.82762,-36.74842
"587",142.2167,-36.70714
"588",142.64079,-36.90756
"589",145.13505,-36.8645
"590",142.71878,-37.08132
"591",141.98129,-36.41814
"592",143.64147,-36.60113
"593",143.70623,-36.69521
"594",143.65837,-36.73504
"595",142.22749,-34.21499
"596",141.39903,-36.63426
"597",142.55436,-37.12775
"598",142.78549,-37.04789
"599",144.07843,-36.65938
"600",142.68684,-36.34445
"601",145.00233,-36.79204
"602",145.01334,-37.14553
"603",145.36665,-36.36313
"604",143.44866,-36.79542
"605",141.06849,-37.26503
"606",146.18502,-36.23178
"607",146.63601,-36.16278
"608",147.71482,-35.95474
"609",145.35148,-35.86441
"610",141.7573,-36.78307
"611",142.05978,-36.69422
"612",143.37221,-35.75775
"613",146.1059,-36.24113
"614",144.6251,-36.52374
"615",144.50191,-37.66483
"616",144.38371,-36.49615
"617",148.41267,-37.08166
"618",143.59649,-36.29209
"619",144.28757,-36.62828
"620",141.74156,-36.77776
"621",146.2351,-36.23121
"622",146.10157,-36.23118
"623",144.20313,-37.83293
"624",146.75254,-36.2325
"625",140.98561,-34.11651
"626",145.05501,-35.85096
"627",143.55504,-36.31822
"628",144.32047,-35.76652
"629",144.26078,-37.86267
"630",144.99788,-36.7911
"631",143.7232,-37.26001
"632",143.10201,-36.72923
"633",143.45791,-36.80574
"634",141.62282,-34.50682
"635",145.69022,-36.39829
"636",141.97845,-37.31565
"637",144.5246,-37.74795
"638",146.08716,-36.3805
"639",143.425,-37.1961
"640",143.0412,-37.3282
"641",141.08736,-34.7065
"642",147.34831,-36.128
"643",144.35833,-35.86111
"644",142.225,-34.775
"645",144.00633,-37.1121
"646",144.32466,-37.64182
"647",146.51361,-36.17667
"648",146.13055,-36.51666
"649",142.95582,-36.83916
"650",146.56721,-36.13222
"651",142.38055,-37.01805
"652",145.44471,-35.85388
"653",144.51464,-36.01126
"654",143.93833,-36.60111
"655",144.56443,-36.03333
"656",142.22027,-36.70944
"657",141.97193,-36.57777
"658",143.22356,-36.77766
"659",146.18028,-36.54166
"660",141.91944,-36.76416
"661",141.86746,-37.24268
"662",141.66215,-34.75239
"663",143.69133,-37.19127
"664",141.55082,-34.50833
"665",141.74159,-35.0485
"666",143.99049,-37.11266
