"","lon","lat"
"578",142.24692,-38.3382
"579",142.24577,-38.33821
"581",145.50335,-37.81338
"582",141.74756,-38.04966
"583",141.83353,-38.01312
"584",141.19592,-37.78206
"585",141.42048,-37.93018
"586",145.68526,-37.15115
"587",145.41907,-37.61396
"588",143.91661,-37.54575
"589",145.6928,-37.94446
"590",145.75406,-38.00682
"591",145.21351,-37.93222
"592",143.23447,-37.61286
"595",144.27042,-36.99616
"596",149.29748,-37.52066
"597",148.7878,-37.614
"598",145.13989,-37.9095
"599",144.47245,-37.2224
"602",146.72881,-38.1662
"603",143.74874,-38.4771
"604",146.39197,-38.0866
"605",146.37662,-38.061
"606",141.5448,-38.2739
"607",141.434,-37.7991
"608",143.0382,-38.6288
"609",142.33,-37.6689
"610",142.00569,-37.3911
"611",145.07012,-38.3912
"612",145.39766,-37.8887
"615",145.13276,-38.00365
"616",145.12811,-38.00718
"617",143.36821,-38.58492
"618",143.3716,-38.58305
"619",144.52169,-37.41023
"620",145.72799,-37.96293
"621",145.3377,-37.44796
"622",146.13924,-37.4466
"623",146.65395,-37.37712
"624",144.09368,-37.40678
"625",143.85557,-37.90099
"626",145.23725,-37.72949
"627",146.84539,-38.19953
"628",146.01638,-38.69567
"630",144.08676,-37.17683
"631",144.2618,-36.7872
"632",145.65172,-38.02516
"633",144.23678,-37.38588
"634",146.67133,-38.55516
"635",145.62334,-37.89776
"636",144.43762,-37.49044
"637",144.43562,-37.51563
"638",145.14386,-37.74338
"639",145.12077,-37.62405
"640",144.95965,-37.63219
"641",149.5524,-37.48795
"642",146.31897,-37.9444
"643",141.67777,-38.04185
"644",145.55786,-38.33677
"645",146.34813,-38.25009
"646",142.11893,-38.27461
"647",146.02667,-38.79517
"648",146.57481,-38.30002
"649",144.72163,-37.59442
"650",142.50094,-37.8006
"651",145.80903,-37.84347
"652",144.29801,-37.06225
"653",143.13231,-37.40669
"655",145.48985,-38.14682
"656",146.34612,-38.1274
"657",146.38927,-38.0925
"660",146.3632,-38.061
"661",143.4691,-37.44
"662",144.98184,-37.5125
"663",141.4738,-38.331
"664",141.6019,-38.0545
"665",141.3839,-37.3661
"667",144.1724,-37.8548
"668",142.64,-37.2467
"669",143.6622,-38.3474
"670",143.6774,-38.3489
"671",143.73471,-36.8716
"672",142.0245,-37.4231
"673",142.35211,-37.6448
"674",145.28052,-38.1515
"675",145.64582,-37.72588
"676",145.17449,-37.74386
"677",141.61559,-38.37205
"678",145.51826,-38.42729
"679",143.02458,-38.3661
"680",143.26032,-37.24797
"681",145.33766,-37.19379
"682",146.43852,-38.08834
"683",145.71472,-38.33048
"684",142.79143,-37.15685
"685",145.57556,-37.89809
"686",145.21346,-37.7751
"687",143.06867,-38.5077
"688",142.5474,-37.17291
"689",145.68835,-38.6501
"691",141.56288,-38.36511
"692",142.3705,-38.21696
"693",145.70243,-37.9275
"694",145.07027,-38.25766
"695",142.87537,-38.08292
"696",145.55877,-38.34849
"697",147.55186,-37.67919
"698",146.32797,-37.95617
"699",146.26022,-37.90169
"700",146.42506,-38.05943
"701",147.75264,-37.68439
"702",143.54254,-38.83984
"703",149.19733,-37.56629
"704",146.80424,-38.63476
"705",145.53615,-38.44914
"706",146.37304,-38.27727
"707",145.59049,-38.3651
"708",141.6844,-38.076
"709",143.68158,-37.72891
"710",143.57839,-37.7531
"711",145.41875,-37.48504
"712",145.34358,-37.66727
"713",145.45326,-38.06684
"714",145.01995,-37.80116
"715",145.75078,-37.34808
"716",145.0519,-37.61884
"717",145.30705,-38.0909
"718",144.92641,-37.6581
"720",141.62765,-38.1403
"721",146.38878,-38.093
"722",146.39055,-38.0895
"723",141.4442,-38.0999
"724",141.2597,-37.624
"725",141.3157,-37.3793
"726",141.3096,-37.3741
"727",141.3045,-37.3769
"729",143.5548,-37.6796
"730",144.1763,-37.8759
"731",144.1809,-37.8754
"732",141.7183,-38.2148
"733",141.46379,-37.7876
"734",144.0879,-37.8242
"735",144.3196,-36.8128
"736",142.03463,-37.4608
"737",145.19188,-37.7288
"738",145.22776,-38.12588
"739",144.07519,-38.36501
"740",145.31639,-37.54139
"741",146.92515,-38.38346
"742",141.65277,-38.17809
"743",145.66384,-37.98475
"744",145.63026,-38.25923
"746",146.48969,-38.75998
"747",145.66846,-38.6688
"748",145.11391,-38.20521
"749",145.31202,-37.78466
"750",146.34303,-37.92651
"751",145.69459,-37.9202
"752",146.37079,-37.87439
"753",144.12467,-38.38695
"754",147.60366,-37.35265
"755",146.25779,-38.14321
"756",141.88348,-37.2284
"757",143.23353,-38.64704
"758",144.22758,-37.51272
"759",148.37562,-37.76529
"760",145.18998,-38.31544
"761",143.88786,-37.76685
"762",143.05686,-37.72302
"763",141.67416,-38.08618
"765",145.49249,-38.05484
"766",146.01291,-38.30911
"767",147.32119,-38.2682
"768",145.16755,-38.11905
"769",145.17465,-38.12268
"770",145.0839,-38.29771
"771",143.1341,-37.43008
"772",145.39755,-37.88873
"773",145.56071,-38.18765
"774",147.9261,-36.9844
"775",145.31813,-37.9867
"776",145.15944,-37.9953
"777",145.35599,-38.092
"778",141.6855,-38.0437
"779",142.0308,-37.8708
"780",141.4022,-37.8596
"781",141.5011,-37.7627
"782",141.1252,-37.3595
"783",141.3515,-37.3051
"784",141.3208,-37.3293
"785",143.5781,-37.6428
"787",145.13763,-37.99111
"788",145.40562,-38.02569
"789",145.18536,-38.31717
"790",144.51513,-37.36954
"791",145.54693,-38.42585
"792",143.08683,-38.54072
"793",146.29535,-37.5567
"794",146.02443,-37.58181
"795",143.23393,-37.23225
"796",144.56246,-37.54625
"797",144.05621,-37.95639
"798",146.9538,-38.33571
"800",145.20361,-37.80649
"801",144.393,-37.14612
"802",145.70034,-38.36727
"803",146.01283,-38.70285
"806",144.25968,-36.84663
"807",145.80577,-38.00971
"808",145.18102,-38.17022
"810",145.81574,-37.02557
"811",146.27378,-38.37132
"812",145.31062,-37.84592
"813",146.32237,-37.94622
